aX,aY,aZ
0.08,0.987,-0.643
0.097,0.906,-0.617
0.058,0.957,-0.637
-0.014,0.987,-0.706
-0.022,0.977,-0.725
-0.002,0.912,-0.749
0.032,0.913,-0.79
0.046,0.989,-0.896
0.053,1.052,-0.965
0.074,1.049,-0.97
0.102,1.007,-0.92
0.111,0.995,-0.862
0.119,0.992,-0.844
0.108,1,-0.825
0.099,1.006,-0.835
0.074,1.033,-0.853
0.059,1.06,-0.909
0.035,1.073,-0.978
0.013,1.097,-1.016
0.006,1.119,-1.079
0.003,1.132,-1.098
0.013,1.145,-1.123
0.019,1.146,-1.143
0.04,1.151,-1.139
0.057,1.144,-1.137
0.06,1.132,-1.117
0.065,1.126,-1.089
0.072,1.106,-1.08
0.067,1.067,-1.084
0.056,1.05,-1.089
0.053,1.021,-1.106
0.052,1.01,-1.13
0.04,0.999,-1.142
0.022,0.989,-1.161
0.018,0.983,-1.178
0.008,0.975,-1.181
0.003,0.963,-1.183
0,0.956,-1.175
0.004,0.945,-1.167
0.004,0.939,-1.16
0.006,0.941,-1.159
0.005,0.947,-1.16
0.007,0.969,-1.137
0.085,0.967,-1.146
-0.003,0.948,-1.171
0.027,0.933,-1.185
0.085,0.92,-1.169
0.041,0.896,-1.143
0.041,0.877,-1.124
0.054,0.822,-1.124
0.062,0.782,-1.117
0.084,0.765,-1.101
0.102,0.754,-1.091
0.128,0.678,-1.108
0.15,0.68,-1.102
0.102,0.674,-1.093
0.112,0.654,-1.078
0.117,0.645,-1.061
0.131,0.591,-1.066
0.141,0.545,-1.057
0.161,0.546,-1.041
0.145,0.541,-0.99
0.148,0.521,-0.964
0.106,0.525,-0.945
0.1,0.482,-0.902
0.106,0.463,-0.865
0.114,0.448,-0.854
0.124,0.407,-0.849
0.141,0.405,-0.823
0.187,0.375,-0.828
0.194,0.36,-0.845
0.201,0.349,-0.843
0.208,0.305,-0.857
0.21,0.282,-0.86
0.224,0.229,-0.855
0.233,0.201,-0.826
0.248,0.204,-0.794
0.242,0.174,-0.782
0.235,0.192,-0.69
0.239,0.217,-0.723
0.245,0.155,-0.642
0.251,0.095,-0.641
0.252,0.001,-0.647
0.275,-0.067,-0.638
0.301,-0.099,-0.628
0.309,-0.09,-0.601
0.321,-0.05,-0.58
0.329,-0.03,-0.507
0.346,-0.051,-0.486
0.368,-0.071,-0.43
0.378,-0.079,-0.362
0.401,-0.104,-0.338
0.401,-0.132,-0.283
0.396,-0.14,-0.229
0.406,-0.184,-0.209
0.425,-0.233,-0.201
0.438,-0.259,-0.198
0.453,-0.246,-0.193
0.466,-0.256,-0.181
0.46,-0.261,-0.192
0.448,-0.275,-0.185
0.442,-0.297,-0.175
0.432,-0.287,-0.169
0.44,-0.298,-0.164
0.446,-0.3,-0.155
0.44,-0.308,-0.141
0.424,-0.316,-0.007
0.385,-0.301,-0.104
0.366,-0.305,-0.073
0.357,-0.319,-0.035
0.354,-0.267,0.01
0.349,-0.279,0.07
0.335,-0.28,0.121
0.364,-0.29,0.14
0.581,0.277,1.162
0.597,0.281,1.161
0.616,0.281,1.16
0.627,0.275,1.152
0.629,0.278,1.146
0.628,0.276,1.131
0.616,0.279,1.126
0.61,0.279,1.122
0.596,0.276,1.123
0.586,0.281,1.122
0.568,0.271,1.135
0.59,0.245,1.164
0.596,0.257,1.199
0.532,0.266,1.116
0.53,0.221,1.156
0.534,0.239,1.162
0.53,0.212,1.145
0.526,0.173,1.149
0.533,0.162,1.167
0.553,0.137,1.174
0.549,0.137,1.159
0.541,0.129,1.156
0.543,0.123,1.147
0.535,0.125,1.146
0.561,0.082,1.155
0.558,0.072,1.134
0.547,0.062,1.114
0.534,0.065,1.106
0.534,0.059,1.093
0.531,0.04,1.084
0.529,0.021,1.062
0.525,0.013,1.049
0.525,-0.005,1.028
0.521,-0.017,1.011
0.512,-0.04,0.998
0.507,-0.046,0.973
0.506,-0.041,0.959
0.5,-0.04,0.919
0.491,-0.062,0.868
0.464,-0.081,0.838
0.475,-0.096,0.784
0.479,-0.103,0.718
0.466,-0.096,0.685
0.46,-0.083,0.615
0.454,-0.081,0.583
0.449,-0.082,0.519
0.455,-0.083,0.473
0.465,-0.093,0.449
0.482,-0.111,0.411
0.493,-0.142,0.376
0.496,-0.149,0.359
0.504,-0.163,0.363
0.523,-0.193,0.374
0.545,-0.213,0.377
0.568,-0.264,0.377
0.569,-0.284,0.369
0.57,-0.312,0.369
0.572,-0.332,0.363
0.574,-0.344,0.354
0.565,-0.36,0.35
0.558,-0.376,0.34
0.556,-0.392,0.331
0.524,-0.386,0.312
0.499,-0.368,0.267
0.467,-0.36,0.234
0.438,-0.344,0.216
0.422,-0.333,0.176
0.382,-0.324,0.131
0.354,-0.312,0.111
0.341,-0.292,0.063
0.31,-0.283,0.005
0.277,-0.278,-0.023
0.26,-0.289,-0.077
0.256,-0.281,-0.149
0.224,-0.249,-0.175
0.201,-0.248,-0.2
0.191,-0.253,-0.249
0.212,-0.25,-0.27
0.216,-0.232,-0.31
0.211,-0.229,-0.346
0.206,-0.233,-0.36
0.235,-0.243,-0.383
0.251,-0.244,-0.404
0.283,-0.24,-0.415
0.308,-0.237,-0.439
0.324,-0.244,-0.465
0.346,-0.244,-0.48
0.356,-0.24,-0.519
0.356,-0.231,-0.565
0.352,-0.212,-0.584
0.354,-0.207,-0.623
0.35,-0.209,-0.666
0.327,-0.203,-0.685
0.31,-0.185,-0.716
0.292,-0.179,-0.735
0.266,-0.17,-0.743
0.232,-0.161,-0.752
0.215,-0.151,-0.755
0.189,-0.137,-0.752
0.173,-0.125,-0.748
0.172,-0.121,-0.739
0.162,-0.1,-0.733
0.158,-0.069,-0.719
0.147,-0.048,-0.725
0.138,0,-0.737
0.134,0.043,-0.768
0.13,0.06,-0.801
0.128,0.089,-0.819
0.128,0.119,-0.858
0.134,0.135,-0.909
0.137,0.169,-0.94
0.135,0.204,-1.002
0.13,0.217,-1.038
0.12,0.221,-1.111
0.104,0.238,-1.175
0.103,0.191,-1.178
0.069,0.283,-1.208
0.059,0.273,-1.273
0.053,0.233,-1.277
0.061,1.014,-0.95
0.046,1.036,-0.965
0.04,1.057,-0.996
0.024,1.068,-1.032
0.018,1.087,-1.052
0.015,1.1,-1.091
0.01,1.107,-1.11
0.008,1.118,-1.149
0.005,1.125,-1.193
0,1.144,-1.215
-0.002,1.159,-1.255
0.003,1.164,-1.28
0.021,1.178,-1.288
0.029,1.172,-1.291
0.023,1.163,-1.297
0.009,1.154,-1.299
0.007,1.152,-1.296
0.007,1.141,-1.291
0.012,1.131,-1.275
0.012,1.118,-1.263
0.01,1.111,-1.263
0.008,1.095,-1.259
0.006,1.084,-1.24
0.003,1.076,-1.213
0.004,1.06,-1.199
0.007,1.041,-1.166
0.011,1.031,-1.153
0.01,1.005,-1.143
0.011,0.998,-1.139
0.02,0.977,-1.14
0.027,0.953,-1.151
0.042,0.942,-1.165
0.059,0.933,-1.17
0.066,0.914,-1.168
0.081,0.901,-1.173
0.09,0.871,-1.186
0.093,0.84,-1.188
0.098,0.832,-1.174
0.108,0.796,-1.175
0.111,0.645,-1.161
0.121,0.718,-1.16
0.122,0.696,-1.128
0.101,0.705,-1.096
0.11,0.652,-1.094
0.102,0.639,-1.046
0.098,0.624,-0.995
0.122,0.597,-0.97
0.126,0.581,-0.963
0.112,0.517,-0.948
0.103,0.511,-0.926
0.121,0.521,-0.865
0.173,0.478,-0.861
0.152,0.475,-0.837
0.162,0.446,-0.822
0.192,0.385,-0.809
0.184,0.351,-0.781
0.207,0.32,-0.772
0.232,0.292,-0.749
0.236,0.294,-0.715
0.247,0.264,-0.702
0.254,0.245,-0.664
0.264,0.219,-0.637
0.272,0.179,-0.622
0.262,0.165,-0.617
0.271,0.112,-0.602
0.26,0.15,-0.492
0.308,0.155,-0.59
0.323,0.092,-0.508
0.329,0.017,-0.509
0.332,-0.006,-0.498
0.344,-0.086,-0.525
0.351,-0.163,-0.521
0.386,-0.182,-0.51
0.424,-0.165,-0.51
0.434,-0.014,-0.497
0.428,-0.121,-0.501
0.434,-0.131,-0.486
0.438,-0.143,-0.462
0.446,-0.147,-0.443
0.444,-0.154,-0.412
0.437,-0.166,-0.365
0.437,-0.168,-0.32
0.429,-0.168,-0.302
0.439,-0.203,-0.275
0.446,-0.217,-0.235
0.449,-0.236,-0.218
0.449,-0.241,-0.183
0.45,-0.26,-0.151
0.447,-0.266,-0.135
0.449,-0.28,-0.102
0.446,-0.287,-0.074
0.449,-0.329,-0.057
0.453,-0.356,-0.038
0.45,-0.386,0
0.442,-0.394,0.02
0.446,-0.395,0.038
0.454,-0.404,0.059
0.475,-0.416,0.064
0.482,-0.406,0.066
0.49,-0.413,0.071
0.514,-0.432,0.074
0.5,-0.432,0.076
0.465,-0.432,0.098
0.468,-0.431,0.12
0.468,-0.438,0.143
0.471,-0.432,0.16
0.472,-0.423,0.179
0.464,-0.427,0.212
0.451,-0.427,0.23
0.449,-0.429,0.257
0.445,-0.445,0.283
0.445,-0.449,0.295
0.448,-0.446,0.332
0.447,-0.446,0.365
0.449,-0.445,0.376
0.471,-0.446,0.398
0.482,-0.459,0.411
0.507,-0.47,0.416
0.507,-0.445,0.429
0.088,0.991,-0.961
0.094,1.003,-0.964
0.098,1.029,-0.956
0.11,1.021,-1.031
0.15,1.252,-1.038
0.179,1.504,-1.592
0.174,1.694,-1.492
0.147,1.371,-1.384
0.082,1.042,-0.99
0.079,0.918,-0.785
0.061,0.91,-0.729
-0.003,0.949,-0.648
-0.03,0.984,-0.68
-0.048,0.987,-0.777
-0.027,0.979,-0.826
-0.017,0.967,-0.913
-0.001,0.966,-0.982
0.01,0.982,-1.008
0.032,0.936,-1.001
0.046,0.914,-0.942
0.097,0.876,-0.868
0.11,0.872,-0.815
0.113,0.876,-0.787
0.112,0.882,-0.785
0.107,0.894,-0.799
0.088,0.901,-0.824
0.068,0.916,-0.842
0.058,0.926,-0.875
0.042,0.934,-0.889
0.036,0.937,-0.909
0.028,0.937,-0.923
0.03,0.937,-0.931
0.031,0.938,-0.947
0.036,0.938,-0.951
0.043,0.943,-0.959
0.045,0.945,-0.972
0.05,0.951,-0.98
0.049,0.96,-1.002
0.05,0.962,-1.016
0.047,0.97,-1.026
0.044,0.977,-1.047
0.042,0.98,-1.057
0.045,0.981,-1.076
0.046,0.978,-1.088
0.048,0.974,-1.1
0.045,0.97,-1.108
0.041,0.969,-1.119
0.033,0.966,-1.124
0.027,0.962,-1.145
0.016,0.961,-1.161
0.014,0.96,-1.168
0.01,0.947,-1.212
0.012,0.947,-1.227
0.007,0.956,-1.238
0.006,0.953,-1.255
0.006,0.947,-1.255
0.008,0.939,-1.252
0.01,0.927,-1.254
0.02,0.902,-1.25
0.028,0.884,-1.222
0.041,0.874,-1.209
0.045,0.839,-1.206
0.045,0.83,-1.198
0.049,0.807,-1.192
0.052,0.792,-1.174
0.05,0.799,-1.132
0.053,0.771,-1.132
0.051,0.745,-1.127
0.053,0.734,-1.122
0.073,0.7,-1.117
0.08,0.68,-1.11
0.089,0.665,-1.122
0.089,0.602,-1.129
0.087,0.583,-1.124
0.114,0.568,-1.103
0.007,0.563,-1.069
0.089,0.562,-1.039
0.071,0.563,-1.023
0.078,0.533,-0.998
0.078,0.516,-0.972
0.121,0.464,-0.965
0.128,0.447,-0.949
0.124,0.444,-0.934
0.126,0.418,-0.919
0.129,0.407,-0.887
0.138,0.387,-0.879
0.147,0.344,-0.854
0.163,0.321,-0.843
0.173,0.281,-0.811
0.181,0.271,-0.768
0.198,0.232,-0.756
0.175,0.245,-0.643
0.216,0.247,-0.663
0.211,0.24,-0.595
0.216,0.193,-0.568
0.22,0.083,-0.553
0.225,-0.002,-0.591
0.262,-0.045,-0.609
0.337,-0.108,-0.606
0.313,-0.072,-0.62
0.316,-0.067,-0.61
0.313,-0.059,-0.594
0.309,-0.076,-0.582
0.307,-0.078,-0.537
0.312,-0.085,-0.521
0.318,-0.073,-0.476
0.33,-0.079,-0.445
0.338,-0.105,-0.429
0.345,-0.145,-0.395
0.343,-0.157,-0.367
0.343,-0.153,-0.347
0.353,-0.176,-0.317
0.364,-0.181,-0.271
0.366,-0.209,-0.263
0.362,-0.226,-0.216
0.358,-0.239,-0.192
0.363,-0.253,-0.152
0.36,-0.268,-0.1
0.361,-0.304,-0.08
0.607,0.268,1.132
0.603,0.265,1.146
0.597,0.259,1.157
0.592,0.261,1.163
0.586,0.262,1.171
0.579,0.247,1.164
0.571,0.233,1.167
0.572,0.22,1.172
0.572,0.214,1.175
0.574,0.194,1.176
0.569,0.189,1.153
0.561,0.177,1.144
0.559,0.164,1.125
0.549,0.155,1.115
0.545,0.135,1.097
0.534,0.127,1.082
0.532,0.111,1.076
0.53,0.105,1.064
0.529,0.089,1.058
0.53,0.073,1.044
0.521,0.065,1.026
0.515,0.053,1.018
0.513,0.046,1.008
0.512,0.037,1.001
0.518,0.018,0.996
0.532,-0.001,0.999
0.542,-0.03,0.994
0.542,-0.045,0.976
0.544,-0.055,0.949
0.546,-0.068,0.937
0.549,-0.1,0.912
0.549,-0.119,0.885
0.561,-0.154,0.87
0.565,-0.169,0.845
0.561,-0.192,0.827
0.555,-0.202,0.793
0.551,-0.206,0.761
0.552,-0.221,0.74
0.551,-0.235,0.688
0.536,-0.239,0.629
0.504,-0.242,0.595
0.49,-0.243,0.538
0.466,-0.247,0.511
0.455,-0.249,0.465
0.43,-0.252,0.416
0.409,-0.26,0.395
0.4,-0.263,0.363
0.392,-0.263,0.337
0.382,-0.269,0.328
0.382,-0.275,0.314
0.386,-0.29,0.308
0.39,-0.307,0.296
0.401,-0.312,0.285
0.413,-0.314,0.252
0.42,-0.318,0.216
0.426,-0.322,0.19
0.426,-0.332,0.121
0.429,-0.338,0.062
0.429,-0.346,0.034
0.422,-0.346,-0.021
0.405,-0.343,-0.047
0.386,-0.336,-0.091
0.378,-0.329,-0.135
0.357,-0.314,-0.157
0.348,-0.314,-0.188
0.331,-0.325,-0.215
0.329,-0.313,-0.225
0.328,-0.306,-0.25
0.301,-0.291,-0.25
0.277,-0.288,-0.267
0.276,-0.281,-0.276
0.264,-0.276,-0.29
0.237,-0.27,-0.319
0.224,-0.267,-0.352
0.195,-0.246,-0.37
0.174,-0.224,-0.445
0.146,-0.198,-0.469
0.142,-0.179,-0.521
0.174,-0.172,-0.575
0.183,-0.164,-0.6
0.189,-0.155,-0.65
0.229,-0.155,-0.712
0.263,-0.15,-0.743
0.278,-0.141,-0.804
0.306,-0.141,-0.852
0.318,-0.154,-0.872
0.32,-0.163,-0.9
0.308,-0.163,-0.925
0.281,-0.156,-0.94
0.27,-0.143,-0.964
0.252,-0.14,-0.976
0.238,-0.137,-0.978
0.234,-0.147,-0.968
0.228,-0.152,-0.965
0.227,-0.149,-0.953
0.232,-0.15,-0.937
0.241,-0.142,-0.926
0.244,-0.121,-0.902
0.249,-0.106,-0.881
0.251,-0.071,-0.874
0.25,-0.033,-0.872
0.237,-0.015,-0.888
0.223,0.024,-0.906
0.214,0.056,-0.944
0.2,0.069,-0.959
0.192,0.093,-0.981
0.175,0.102,-1.006
0.152,0.114,-1.022
0.143,0.122,-1.038
0.131,0.126,-1.056
0.118,0.134,-1.061
0.114,0.146,-1.067
0.107,0.149,-1.085
0.108,0.151,-1.091
0.112,0.161,-1.099
0.112,0.164,-1.109
0.116,0.177,-1.115
0.131,0.108,-1.078
0.149,0.193,-1.05
0.031,1.065,-0.925
0.029,1.076,-0.948
0.025,1.093,-0.97
0.027,1.103,-1.017
0.027,1.111,-1.057
0.013,1.136,-1.078
-0.001,1.159,-1.112
-0.005,1.171,-1.141
-0.008,1.19,-1.154
-0.019,1.205,-1.184
-0.024,1.216,-1.214
-0.032,1.218,-1.225
-0.042,1.221,-1.25
-0.046,1.217,-1.267
-0.053,1.211,-1.276
-0.053,1.207,-1.285
-0.054,1.201,-1.296
-0.059,1.183,-1.313
-0.062,1.16,-1.33
-0.06,1.143,-1.332
-0.047,1.119,-1.337
-0.045,1.116,-1.337
-0.04,1.114,-1.333
-0.028,1.102,-1.325
-0.02,1.082,-1.314
0,1.074,-1.303
0.018,1.044,-1.285
0.025,1.033,-1.247
0.042,0.998,-1.233
0.047,0.966,-1.197
0.044,0.955,-1.163
0.045,0.917,-1.149
0.043,0.917,-1.102
0.047,0.912,-1.078
0.041,0.857,-1.094
0.037,0.856,-1.072
0.04,0.849,-1.061
0.049,0.809,-1.028
0.065,0.789,-1.039
0.069,0.729,-1.038
0.078,0.69,-1.027
0.092,0.684,-0.977
0.114,0.633,-0.977
0.117,0.615,-0.943
0.121,0.604,-0.933
0.126,0.57,-0.92
0.127,0.533,-0.914
0.133,0.508,-0.895
0.136,0.511,-0.869
0.136,0.379,-0.839
0.145,0.485,-0.814
0.152,0.456,-0.783
0.156,0.43,-0.77
0.163,0.376,-0.765
0.167,0.337,-0.726
0.18,0.33,-0.702
0.188,0.297,-0.692
0.201,0.327,-0.597
0.191,0.34,-0.633
0.214,0.304,-0.571
0.222,0.151,-0.568
0.227,0.1,-0.57
0.233,-0.009,-0.614
0.266,-0.042,-0.616
0.305,-0.079,-0.611
0.329,-0.062,-0.611
0.357,-0.057,-0.588
0.373,-0.061,-0.568
0.376,-0.082,-0.555
0.369,-0.08,-0.522
0.362,-0.079,-0.515
0.357,-0.071,-0.495
0.344,-0.075,-0.485
0.331,-0.105,-0.451
0.323,-0.111,-0.405
0.314,-0.137,-0.379
0.304,-0.175,-0.323
0.298,-0.19,-0.274
0.287,-0.215,-0.263
0.291,-0.235,-0.208
0.296,-0.238,-0.188
0.3,-0.278,-0.166
0.305,-0.3,-0.134
0.31,-0.293,-0.101
0.322,-0.306,-0.094
0.326,-0.32,-0.081
0.339,-0.333,-0.056
0.353,-0.358,-0.047
0.362,-0.373,-0.019
0.368,-0.375,0.116
0.372,-0.387,0.015
0.375,-0.376,0.039
0.382,-0.377,0.05
0.398,-0.39,0.082
0.397,-0.399,0.103
0.397,-0.406,0.121
0.403,-0.425,0.134
0.398,-0.423,0.154
0.384,-0.391,0.175
0.391,-0.361,0.186
0.382,-0.361,0.201
0.394,-0.422,0.192
0.392,-0.402,0.225
0.402,-0.386,0.261
0.412,-0.399,0.284
0.415,-0.402,0.304
0.419,-0.399,0.322
0.429,-0.395,0.353
0.445,-0.399,0.362
0.44,-0.384,0.384
0.444,-0.384,0.413
0.447,-0.359,0.422
0.453,-0.355,0.449
0.466,-0.357,0.489
0.477,-0.366,0.508
0.477,-0.355,0.536
0.476,-0.361,0.568
0.486,-0.355,0.595
0.487,-0.343,0.613
0.105,0.66,-1.194
0.017,0.668,-1.264
0.036,0.676,-1.287
0.07,0.679,-1.291
0.077,0.673,-1.284
0.086,0.661,-1.275
0.102,0.648,-1.218
0.111,0.657,-1.145
0.118,0.668,-1.114
0.117,0.682,-1.081
0.113,0.678,-1.05
0.128,0.675,-1.02
0.137,0.667,-0.969
0.143,0.659,-0.941
0.141,0.633,-0.923
0.147,0.619,-0.895
0.129,0.64,-0.924
0.119,0.664,-0.929
0.116,0.728,-0.937
0.077,0.728,-0.944
0.099,0.709,-0.945
0.103,0.704,-0.937
0.08,0.732,-0.942
0.067,0.771,-0.972
0.041,0.776,-0.99
0.057,0.769,-0.974
0.069,0.776,-0.959
0.086,0.771,-0.952
0.093,0.756,-0.922
0.096,0.749,-0.889
0.139,0.745,-0.873
0.158,0.738,-0.828
0.161,0.744,-0.807
0.145,0.771,-0.813
0.141,0.785,-0.823
0.143,0.8,-0.828
0.143,0.815,-0.834
0.14,0.825,-0.844
0.129,0.827,-0.854
0.12,0.818,-0.859
0.114,0.814,-0.853
0.114,0.803,-0.835
0.117,0.808,-0.825
0.117,0.813,-0.82
0.114,0.832,-0.821
0.111,0.851,-0.827
0.111,0.858,-0.82
0.117,0.862,-0.803
0.121,0.851,-0.784
0.127,0.848,-0.782
0.132,0.852,-0.788
0.134,0.857,-0.805
0.133,0.856,-0.814
0.124,0.869,-0.834
0.121,0.879,-0.824
0.105,0.889,-0.821
0.09,0.904,-0.825
0.085,0.91,-0.829
0.08,0.917,-0.829
0.077,0.92,-0.827
0.07,0.923,-0.823
0.065,0.93,-0.823
0.064,0.935,-0.821
0.065,0.937,-0.822
0.068,0.935,-0.822
0.07,0.939,-0.815
0.085,0.942,-0.81
0.091,0.955,-0.8
0.103,0.965,-0.804
0.113,0.984,-0.81
0.114,1.004,-0.831
0.112,1.014,-0.856
0.107,1.024,-0.871
0.106,1.03,-0.903
0.106,1.032,-0.919
0.103,1.037,-0.947
0.102,1.04,-0.965
0.092,1.051,-0.972
0.084,1.068,-0.976
0.069,1.077,-0.975
0.056,1.094,-0.974
0.04,1.106,-0.976
0.033,1.126,-0.993
0.021,1.138,-1.02
0.009,1.164,-1.035
0.003,1.186,-1.078
-0.002,1.197,-1.122
-0.008,1.219,-1.144
-0.011,1.233,-1.181
-0.018,1.247,-1.196
-0.023,1.275,-1.222
-0.025,1.295,-1.246
-0.027,1.273,-1.268
-0.028,1.26,-1.286
-0.031,1.264,-1.29
-0.03,1.26,-1.293
-0.027,1.246,-1.294
-0.027,1.231,-1.292
-0.031,1.204,-1.292
-0.029,1.176,-1.283
-0.026,1.168,-1.263
-0.024,1.15,-1.256
-0.024,1.136,-1.239
-0.02,1.134,-1.233
-0.019,1.119,-1.232
-0.021,1.109,-1.226
-0.013,1.1,-1.21
-0.008,1.078,-1.205
-0.004,1.055,-1.186
0.009,1.045,-1.149
0.028,1,-1.148
0.029,0.959,-1.143
0.038,0.944,-1.125
0.052,0.915,-1.106
0.059,0.875,-1.074
0.065,0.86,-1.062
0.054,0.808,-1.046
0.048,0.789,-1.031
0.047,0.769,-0.992
0.048,0.861,-1.102
0.046,0.878,-1.097
0.047,0.866,-1.068
0.045,0.85,-1.015
0.041,0.847,-0.954
0.052,0.814,-0.914
0.054,0.793,-0.868
0.045,0.787,-0.856
0.02,0.781,-0.858
-0.021,0.797,-0.864
-0.053,0.815,-0.891
-0.035,0.806,-0.902
-0.024,0.789,-0.918
-0.02,0.787,-0.935
-0.03,0.81,-0.948
-0.03,0.836,-0.954
-0.003,0.842,-0.942
0.006,0.844,-0.933
0.014,0.845,-0.939
0.055,0.854,-0.932
0.078,0.869,-0.925
0.081,0.89,-0.927
0.086,0.896,-0.935
0.093,0.912,-0.936
0.1,0.921,-0.937
0.107,0.922,-0.945
0.106,0.936,-0.947
0.096,0.955,-0.965
0.089,0.964,-0.98
0.078,0.981,-0.987
0.071,0.989,-1.011
0.057,0.992,-1.037
0.044,0.996,-1.048
0.04,1.005,-1.07
0.028,1.009,-1.083
0.021,1.017,-1.09
0.015,1.027,-1.099
0.007,1.028,-1.106
0.004,1.028,-1.125
0.004,1.028,-1.149
0.003,1.027,-1.17
-0.002,1.028,-1.191
-0.004,1.032,-1.199
-0.004,1.028,-1.22
-0.006,1.026,-1.234
-0.007,1.04,-1.235
-0.005,1.05,-1.234
-0.004,1.068,-1.213
0.004,1.074,-1.194
0.005,1.071,-1.188
0.002,1.058,-1.179
-0.001,1.054,-1.183
-0.006,1.036,-1.186
-0.012,1.03,-1.182
-0.02,1.027,-1.18
-0.035,1.01,-1.192
-0.04,0.997,-1.208
-0.044,0.982,-1.213
-0.047,0.964,-1.227
-0.051,0.956,-1.237
-0.057,0.936,-1.239
-0.061,0.924,-1.242
-0.064,0.914,-1.241
-0.067,0.911,-1.23
-0.068,0.902,-1.222
-0.066,0.886,-1.201
-0.05,0.868,-1.178
-0.036,0.838,-1.168
-0.028,0.814,-1.152
-0.011,0.803,-1.131
0.007,0.783,-1.122
0.016,0.754,-1.1
0.032,0.74,-1.081
0.044,0.711,-1.072
0.049,0.698,-1.047
0.062,0.675,-1.033
0.069,0.64,-1
0.079,0.642,-0.927
0.084,0.612,-0.912
0.074,0.577,-0.899
0.073,0.538,-0.88
0.084,0.523,-0.843
0.103,0.495,-0.83
0.108,0.448,-0.814
0.114,0.428,-0.81
0.117,0.387,-0.811
0.121,0.372,-0.787
0.138,0.356,-0.779
0.149,0.326,-0.777
0.169,0.305,-0.751
0.17,0.341,-0.716
0.176,0.332,-0.753
0.198,0.285,-0.734
0.195,0.209,-0.722
0.193,0.173,-0.752
0.222,0.104,-0.779
0.367,0.029,-0.791
0.284,-0.005,-0.81
0.319,-0.015,-0.805
0.346,0.001,-0.767
0.351,-0.021,-0.748
0.343,-0.025,-0.74
0.322,-0.016,-0.671
0.31,0.01,-0.609
0.288,0.011,-0.56
0.281,0.011,-0.522
0.279,-0.007,-0.456
0.278,-0.017,-0.404
0.271,-0.032,-0.371
0.277,-0.081,-0.334
0.289,-0.089,-0.278
0.306,-0.13,-0.264
0.313,-0.165,-0.217
0.328,-0.192,-0.203
0.351,-0.226,-0.191
0.362,-0.26,-0.167
0.384,-0.272,-0.158
0.406,-0.294,-0.155
0.427,-0.317,-0.155
0.514,0.163,1.253
0.513,0.163,1.266
0.51,0.165,1.279
0.498,0.199,1.27
0.505,0.184,1.31
0.526,0.137,1.325
0.524,0.128,1.327
0.513,0.122,1.325
0.504,0.121,1.305
0.504,0.119,1.284
0.503,0.108,1.275
0.505,0.101,1.253
0.498,0.094,1.219
0.5,0.076,1.208
0.5,0.061,1.176
0.494,0.052,1.157
0.492,0.041,1.129
0.487,0.046,1.112
0.485,0.041,1.087
0.485,0.03,1.074
0.483,-0.004,1.066
0.48,-0.017,1.035
0.478,-0.033,1.02
0.48,-0.049,0.981
0.477,-0.059,0.94
0.472,-0.072,0.921
0.467,-0.086,0.878
0.458,-0.09,0.841
0.447,-0.097,0.825
0.447,-0.105,0.802
0.459,-0.112,0.797
0.478,-0.139,0.79
0.48,-0.155,0.779
0.482,-0.175,0.77
0.48,-0.196,0.746
0.474,-0.201,0.706
0.461,-0.194,0.681
0.453,-0.182,0.63
0.432,-0.178,0.577
0.408,-0.164,0.551
0.4,-0.158,0.503
0.39,-0.156,0.457
0.384,-0.16,0.434
0.382,-0.17,0.394
0.385,-0.178,0.357
0.379,-0.189,0.334
0.38,-0.188,0.324
0.369,-0.187,0.299
0.357,-0.181,0.226
0.348,-0.177,0.207
0.346,-0.193,0.204
0.363,-0.194,0.147
0.364,-0.175,0.127
0.322,-0.172,0.098
0.324,-0.183,0.067
0.331,-0.184,0.045
0.311,-0.172,-0.004
0.299,-0.159,-0.065
0.274,-0.145,-0.084
0.258,-0.134,-0.152
0.253,-0.107,-0.206
0.242,-0.1,-0.25
0.244,-0.097,-0.273
0.242,-0.102,-0.317
0.239,-0.097,-0.366
0.238,-0.087,-0.387
0.247,-0.098,-0.433
0.247,-0.096,-0.485
0.245,-0.087,-0.532
0.251,-0.08,-0.555
0.257,-0.08,-0.586
0.259,-0.086,-0.615
0.255,-0.094,-0.627
0.248,-0.104,-0.651
0.24,-0.098,-0.679
0.226,-0.092,-0.693
0.21,-0.066,-0.732
0.204,-0.043,-0.757
0.199,-0.037,-0.782
0.191,-0.033,-0.79
0.188,-0.032,-0.814
0.183,-0.028,-0.838
0.178,-0.003,-0.852
0.173,0.032,-0.877
0.165,0.047,-0.901
0.161,0.065,-0.912
0.158,0.076,-0.929
0.153,0.084,-0.937
0.144,0.108,-0.963
0.135,0.136,-0.996
0.113,0.154,-1.039
0.092,0.19,-1.062
0.082,0.22,-1.099
0.071,0.229,-1.133
0.07,0.233,-1.147
0.064,0.231,-1.171
0.058,0.233,-1.196
0.057,0.244,-1.21
0.057,0.251,-1.233
0.06,0.254,-1.249
0.07,0.25,-1.251
0.081,0.256,-1.242
0.087,0.26,-1.231
0.091,0.27,-1.224
0.093,0.289,-1.214
0.096,0.309,-1.193
0.105,0.321,-1.183
0.11,0.337,-1.179
0.107,0.324,-1.198
0.129,0.263,-1.104
0.112,0.481,-1.104
0.125,0.489,-1.144
